ticker,as_of,kind,holder,shares,value,pct_held,pct_change
ADSK,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,5387014,1355695962,0.0255,0.003
ADSK,2026-06-30,fund,"Invesco QQQ Trust, Series 1",4478931,1127167791,0.0212,-0.025
ADSK,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,2913953,733325422,0.0138,0.0432
ADSK,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,2708631,681654087,0.0128,-0.0016
ADSK,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,2551779,642180712,0.0121,-0.0002
ADSK,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,2438229,613604719,0.0116,0.0017
ADSK,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,2289238,576109643,0.0108,1.0
ADSK,2026-05-31,fund,VANGUARD WORLD FUND-Vanguard Information Technology Index Fund,1705642,429241871,0.0081,0.0034999999
ADSK,2026-06-30,fund,SELECT SECTOR SPDR TRT-State Street Technology Select Sector SPDR ETF,1666120,419295765,0.007900001,0.0139
SNPS,2026-06-30,institution,Blackrock Inc.,16203958,6829968297,0.0846,0.021300001
SNPS,2026-06-30,institution,Vanguard Capital Management LLC,12507020,5271708930,0.0653,0.0052
SNPS,2026-06-30,institution,State Street Corporation,9073873,3824637469,0.047399998,0.0196
SNPS,2026-06-30,institution,"FMR, LLC",5989785,2524694377,0.0313,-0.284
SNPS,2026-03-31,institution,Invesco Ltd.,5912305,2492036557,0.0309,-0.020599999
SNPS,2026-03-31,institution,Nvidia Corp                          ,4821717,2032353715,0.0252,0.0
SNPS,2026-06-30,institution,"Geode Capital Management, LLC",4510929,1901356573,0.023599999,-0.0117999995
SNPS,2026-06-30,institution,Vanguard Portfolio Management LLC,4493481,1894002241,0.0235,-0.050100002
SNPS,2026-06-30,institution,Morgan Stanley,3768607,1588467850,0.0197,-0.0376
SNPS,2026-03-31,institution,Goldman Sachs Group Inc,3133799,1320896278,0.0164,2.9649
SNPS,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,6083529,2564207473,0.0318,0.043
SNPS,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,4863607,2050010350,0.0254,0.0383
SNPS,2026-06-30,fund,"Invesco QQQ Trust, Series 1",4064572,1713217098,0.0212,-0.0208
SNPS,2026-06-30,fund,VanEck ETF Trust-VanEck Semiconductor ETF,3128317,1318585615,0.0163,0.1358
SNPS,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,2642858,1113964647,0.0138,0.0484
SNPS,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,2457416,1035800844,0.0128,0.0037
SNPS,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,2315259,975881668,0.0121,0.0031
SNPS,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,2138115,901215472,0.0112,0.026300002
SNPS,2026-06-30,fund,Amcap Fund,1633910,688693065,0.0085,0.0
SNPS,2026-06-30,fund,SELECT SECTOR SPDR TRT-State Street Technology Select Sector SPDR ETF,1511567,637125490,0.007900001,0.019299999
CDNS,2026-06-30,institution,Blackrock Inc.,26660845,8659975868,0.0968,0.0475
CDNS,2026-06-30,institution,Vanguard Capital Management LLC,18016381,5852081008,0.0654,0.0114
CDNS,2026-06-30,institution,State Street Corporation,13031391,4232856520,0.0473,0.0432
CDNS,2026-06-30,institution,"FMR, LLC",9554947,3103637954,0.0347,0.043899998
CDNS,2026-03-31,institution,Invesco Ltd.,8816635,2863819445,0.032,-0.0172
CDNS,2026-06-30,institution,JPMORGAN CHASE & CO,7865907,2555003969,0.0286,0.2018
CDNS,2026-06-30,institution,"Geode Capital Management, LLC",7184139,2333552082,0.026099999,-0.087799996
CDNS,2026-06-30,institution,Vanguard Portfolio Management LLC,6961873,2261355638,0.0253,-0.01
CDNS,2026-03-31,institution,Alliancebernstein L.P.,5008665,1626914601,0.0182,0.26389998
CDNS,2026-03-31,institution,"Wellington Management Group, LLP",4901229,1592017239,0.0178,0.9196
CDNS,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,8761089,2845776993,0.0318,0.0242
CDNS,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,6917351,2246894002,0.0251,0.0077
CDNS,2026-06-30,fund,"Invesco QQQ Trust, Series 1",5854798,1901755529,0.021300001,-0.0214
CDNS,2026-06-30,fund,VanEck ETF Trust-VanEck Semiconductor ETF,4461181,1449080845,0.0162,0.1668
CDNS,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,3805509,1236105461,0.0138,0.061100002
CDNS,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,3538252,1149295040,0.0128,0.015800001
CDNS,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,3333660,1082839465,0.0121,0.0138
CDNS,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,3083303,1001518503,0.0112,0.0139999995
CDNS,2026-05-31,fund,VANGUARD WELLINGTON FUND,2344934,761681479,0.0085,-0.113000005
CDNS,2026-06-30,fund,SELECT SECTOR SPDR TRT-State Street Technology Select Sector SPDR ETF,2176449,706954180,0.007900001,0.031600002
GOOGL,2026-06-30,institution,Blackrock Inc.,460972803,159450489744,0.078600004,0.0313
GOOGL,2026-06-30,institution,Vanguard Capital Management LLC,382951664,132462978240,0.0653,0.0124
GOOGL,2026-06-30,institution,"FMR, LLC",250714005,86721972799,0.0427,0.059899997
GOOGL,2026-06-30,institution,State Street Corporation,238977259,82662232429,0.040700004,0.056199998
GOOGL,2026-06-30,institution,"Geode Capital Management, LLC",150078198,51912047772,0.0256,-0.0119
GOOGL,2026-06-30,institution,Morgan Stanley,120511301,41684858280,0.020499999,-0.0037
GOOGL,2026-06-30,institution,Vanguard Portfolio Management LLC,98896291,34208226453,0.016900001,0.024400001
GOOGL,2026-06-30,institution,JPMORGAN CHASE & CO,91919476,31794946187,0.015700001,0.296
GOOGL,2026-03-31,institution,Invesco Ltd.,90104413,31167115906,0.0154,-0.028399998
GOOGL,2026-06-30,institution,NORGES BANK,80931418,27994176992,0.0138,-0.17040001
GOOGL,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,184890156,63953503831,0.0315,0.0111
GOOGL,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,147947856,51175162487,0.0252,0.0084
GOOGL,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,80911866,27987413955,0.0138,0.0548
GOOGL,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,75221021,26018950704,0.0128,0.0095999995
GOOGL,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,70858571,24509979276,0.0121,0.0092
GOOGL,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,61249818,21186311672,0.0104,0.0087
GOOGL,2026-06-30,fund,"Invesco QQQ Trust, Series 1",44781268,15489840327,0.0076,-0.020399999
GOOGL,2026-03-31,fund,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,32826336,11354629422,0.0056,-0.0168
GOOGL,2026-06-30,fund,Growth Fund of America,27563146,9534092033,0.0047,-0.0429
GOOGL,2026-06-30,fund,Fidelity Securities Fund-Fidelity Blue Chip Growth Fund,24784644,8573008208,0.0042,0.1022
META,2026-06-30,institution,Blackrock Inc.,173396976,102278202060,0.078600004,0.027
META,2026-06-30,institution,Vanguard Capital Management LLC,143440997,84608668578,0.065,0.0092
META,2026-06-30,institution,"FMR, LLC",95895744,56564102257,0.0435,-0.1777
META,2026-06-30,institution,State Street Corporation,92033963,54286230828,0.0417,0.0397
META,2026-06-30,institution,"Geode Capital Management, LLC",54949893,32412193044,0.0249,0.0145000005
META,2026-06-30,institution,JPMORGAN CHASE & CO,45944387,27100295550,0.0208,-0.0844
META,2026-06-30,institution,Capital World Investors,40876883,24111228439,0.0185,-0.0043
META,2026-06-30,institution,Capital Research Global Investors,39619778,23369725086,0.018,0.2818
META,2026-06-30,institution,Morgan Stanley,39435817,23261215694,0.0179,0.0356
META,2026-06-30,institution,Vanguard Portfolio Management LLC,38386817,22642463070,0.0174,0.0139999995
META,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,69455474,40968309643,0.0315,0.0148
META,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,55584566,32786554898,0.0252,0.0121
META,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,30303796,17874693330,0.0137,0.051599998
META,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,28171547,16616986310,0.0128,0.0064999997
META,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,26538946,15653996650,0.012,0.0061000003
META,2026-06-30,fund,Growth Fund of America,24236650,14295987410,0.011,0.0431
META,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,23052887,13597744834,0.0105,0.0116
META,2026-06-30,fund,"Invesco QQQ Trust, Series 1",22769865,13430804314,0.010299999,-0.017
META,2026-06-30,fund,Fidelity Contrafund,22235659,13115702918,0.0101,-0.089099996
META,2026-03-31,fund,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,12332130,7274106579,0.0056,-0.013300001
SPOT,2026-06-30,institution,Blackrock Inc.,10890937,5585090392,0.0529,-0.0428
SPOT,2026-06-30,institution,BAILLIE GIFFORD & CO,7928451,4065868299,0.0385,-0.0353
SPOT,2026-06-30,institution,Morgan Stanley,7418358,3804282403,0.036,-0.1148
SPOT,2026-06-30,institution,State Street Corporation,4633537,2376170478,0.0225,-0.0202
SPOT,2026-03-31,institution,Price (T.Rowe) Associates Inc,4603839,2360940749,0.0224,0.1898
SPOT,2026-03-31,institution,"Wellington Management Group, LLP",3319838,1702479347,0.0161,2.6929002
SPOT,2026-06-30,institution,"WCM Investment Management, LLC",2840477,1456653435,0.0138,0.1761
SPOT,2026-06-30,institution,Jennison Associates LLC,2809432,1440732938,0.0136,0.011
SPOT,2026-06-30,institution,"Fisher Asset Management, LLC",2674677,1371627878,0.012999999,0.0332
SPOT,2026-06-30,institution,Massachusetts Financial Services Co.,2133009,1093849691,0.0104,0.0355
SPOT,2026-05-31,fund,VANGUARD WORLD FUND-Vanguard International Growth Fund,2396719,1229085455,0.0116,0.0081
SPOT,2026-06-30,fund,iShares Trust-iShares Core MSCI EAFE ETF,1088869,558393808,0.0053,0.0
SPOT,2026-06-30,fund,INVESTMENT MANAGERS SERIES TRUST-WCM Focused International Growth Fund,1084610,556209708,0.0053,0.2167
SPOT,2026-05-31,fund,VANGUARD WORLD FUND-Vanguard U.S. Growth Fund,978008,501542069,0.0047999998,-0.0557
SPOT,2026-05-31,fund,MFS Series Trust II-MFS Growth Fund,882334,452478528,0.0043,-0.0087
SPOT,2026-03-31,fund,"T. Rowe Price Growth Stock Fund, Inc.",810390,415584205,0.0039,0.147
SPOT,2026-03-31,fund,-Price (T.Rowe) Growth Stock Trust,775327,397603197,0.0038,0.231
SPOT,2026-03-31,fund,"T. ROWE PRICE COMMUNICATIONS & TECHNOLOGY Fd., INC.-T. Rowe Price Comm",728654,373668349,0.0034999999,0.0475
SPOT,2026-06-30,fund,iShares Trust-iShares Russell 1000 Growth ETF,602739,309096618,0.0029,-0.0152
SPOT,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity International Index Fund,564767,289623817,0.0027,-0.0414
PINS,2026-03-31,institution,Goldman Sachs Group Inc,51890938,1248495940,0.107700005,12.56
PINS,2026-06-30,institution,Blackrock Inc.,47405026,1140564900,0.098400004,-0.2606
PINS,2026-03-31,institution,Elliott Investment Management L.P.,28000000,673679985,0.0581,0.0
PINS,2026-06-30,institution,UBS Group AG,23988215,577156440,0.0498,0.4972
PINS,2026-06-30,institution,Victory Capital Management Inc.,21678049,521573847,0.045,-0.052199997
PINS,2026-06-30,institution,Vanguard Capital Management LLC,20201291,486043050,0.0419,-0.2016
PINS,2026-06-30,institution,Vanguard Portfolio Management LLC,19716591,474381168,0.040900003,-0.32889998
PINS,2026-03-31,institution,"Ameriprise Financial, Inc.",18621472,448032606,0.0387,-0.0482
PINS,2026-06-30,institution,State Street Corporation,15317272,368533556,0.0318,-0.2885
PINS,2026-06-30,institution,Davis Selected Advisers,12574721,302547780,0.026099999,0.014099999
PINS,2026-05-31,fund,Columbia Fd.s Series TRT II-Columbia Seligman Technology and Informati,23569221,567075444,0.048899997,1.4239
PINS,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,17669754,425134271,0.0367,-0.0052
PINS,2026-07-31,fund,iShares Trust-iShares Core S&P Mid-Cap ETF,16546890,398118164,0.0343,0.0091
PINS,2026-03-31,fund,-Victory Pioneer Fundamental Growth Fund,7889548,189822520,0.0164,0.075500004
PINS,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Extended Market Index Fund,6534662,157223964,0.0136,0.0179
PINS,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,6412407,154282508,0.013300001,1.0
PINS,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,6001268,144390504,0.0125,-0.5128
PINS,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,5686176,136809391,0.0117999995,-0.33020002
PINS,2026-04-30,fund,DAVIS NEW YORK VENTURE FUND INC-Davis New York Venture Fund,4095200,98530509,0.0085,0.0
PINS,2026-06-30,fund,SPDR S&P MIDCAP 400 ETF TRT-State Street SPDR S&P Mid Cap 400 ETF TRT,3706625,89181395,0.0077,-0.1549
SNAP,2026-06-30,institution,"FMR, LLC",66514779,359844944,0.0463,-0.2505
SNAP,2026-06-30,institution,Vanguard Capital Management LLC,46916039,253815763,0.0326,-0.0163
SNAP,2026-06-30,institution,Vanguard Portfolio Management LLC,46432846,251201689,0.0323,-0.0046
SNAP,2026-06-30,institution,Blackrock Inc.,44007270,238079323,0.0306,-0.0688
SNAP,2026-03-31,institution,Irenic Capital Management LP                          ,30000000,162299995,0.0209,1.0
SNAP,2026-06-30,institution,UBS Group AG,17035990,92164703,0.0119,-0.1184
SNAP,2026-03-31,institution,"Two Sigma Investments, LP",13007250,70369220,0.0091,-0.2472
SNAP,2026-06-30,institution,"Geode Capital Management, LLC",13032550,70506093,0.0091,-0.0535
SNAP,2026-06-30,institution,State Street Corporation,12863987,69594167,0.009,-0.1494
SNAP,2026-03-31,institution,"AQR Capital Management, LLC",11417319,61767694,0.007900001,0.1341
SNAP,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,34213286,185093872,0.0238,-0.0125
SNAP,2026-06-30,fund,Fidelity Securities Fund-Fidelity Blue Chip Growth Fund,31606174,170989396,0.022,-0.237
SNAP,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,24811519,134230314,0.0173,-0.005
SNAP,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Small-Cap Value Index Fund,15800389,85480102,0.011,-0.0173
SNAP,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Extended Market Index Fund,12322662,66665599,0.0086,0.013200001
SNAP,2026-06-30,fund,Fidelity Securities Fund-Fidelity Blue Chip Growth K6 Fund,8054689,43575866,0.0056,-0.2068
SNAP,2026-06-30,fund,iShares Trust-iShares Expanded Tech-Software Sector ETF,5472799,29607841,0.0038,-0.1435
SNAP,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity Extended Market Index Fund,5494385,29724622,0.0038,-0.026500002
SNAP,2026-05-31,fund,VANGUARD WORLD FUND-Vanguard Communication Services Index Fund,4257118,23031007,0.003,-0.0047
SNAP,2026-06-30,fund,GLOBAL X FUNDS-Global X Artificial Intelligence & Technology ETF,3303558,17872248,0.0023,-0.0086
TTD,2026-06-30,institution,Blackrock Inc.,32668268,461929320,0.0765,-0.1293
TTD,2026-06-30,institution,State Street Corporation,31285823,442381547,0.0733,-0.3037
TTD,2026-06-30,institution,Vanguard Capital Management LLC,27899665,394501272,0.0654,-0.025999999
TTD,2026-06-30,institution,Vanguard Portfolio Management LLC,19380271,274037038,0.0454,-0.1365
TTD,2026-06-30,institution,"Geode Capital Management, LLC",16134883,228147251,0.0378,0.1534
TTD,2026-03-31,institution,"Two Sigma Investments, LP",14161321,200241083,0.0332,1.343
TTD,2026-06-30,institution,"Federated Hermes, Inc.",10877783,153811855,0.0255,0.426
TTD,2026-06-30,institution,Morgan Stanley,9849697,139274718,0.0231,0.1234
TTD,2026-03-31,institution,Goldman Sachs Group Inc,8728294,123418080,0.020499999,0.5422
TTD,2026-03-31,institution,Invesco Ltd.,8379187,118481707,0.0196,0.5204
TTD,2026-06-30,fund,SELECT SECTOR SPDR TRT-State Street Communication Services Select Sect,17927454,253494205,0.042,-0.38819999
TTD,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,14009706,198097247,0.0328,0.0119
TTD,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,11190148,158228696,0.026199998,0.0082
TTD,2026-06-30,fund,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,9435992,133424930,0.0221,0.5327
TTD,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,5891858,83310874,0.0138,0.0156
TTD,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,5477685,77454467,0.0128,-0.0279
TTD,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,5160592,72970772,0.0121,-0.0315
TTD,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,5076274,71778516,0.0119,1.0
TTD,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,4750500,67172071,0.0111,-0.5042
TTD,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,4201860,59414301,0.0098,-0.335
RDDT,2026-06-30,institution,Blackrock Inc.,8004079,1425446399,0.0548,0.0446
RDDT,2026-06-30,institution,BAILLIE GIFFORD & CO,7191302,1280698946,0.049200002,-0.0161
RDDT,2026-06-30,institution,Vanguard Portfolio Management LLC,6937449,1235490267,0.0475,0.030299999
RDDT,2026-06-30,institution,Vanguard Capital Management LLC,6038213,1075345331,0.041300002,0.0239
RDDT,2026-03-31,institution,Alliancebernstein L.P.,4871993,867653215,0.033299997,0.5648
RDDT,2026-06-30,institution,Capital World Investors,4432810,789439116,0.030299999,0.0023
RDDT,2026-03-31,institution,Goldman Sachs Group Inc,3283106,584688335,0.0225,1.734
RDDT,2026-06-30,institution,State Street Corporation,2979587,530634637,0.020399999,0.0866
RDDT,2026-06-30,institution,"FMR, LLC",2830225,504034759,0.0194,-0.0296
RDDT,2026-03-31,institution,Coatue Management LLC,2789891,496851677,0.0191,-0.4973
RDDT,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,4213214,750331265,0.028800001,0.0235
RDDT,2026-06-30,fund,Growth Fund of America,3856813,686859813,0.026400002,0.0
RDDT,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,2865183,510260429,0.0196,0.0052
RDDT,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,1790202,318817067,0.0123000005,0.0783
RDDT,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Extended Market Index Fund,1434007,255382301,0.0098,0.0493
RDDT,2026-03-31,fund,"T. Rowe Price Mid-Cap Growth Fund, Inc.",1027700,183023089,0.0069999998,0.1875
RDDT,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Growth Index Fund,1009078,179706697,0.0069,-0.078200005
RDDT,2026-06-30,fund,AB Large Cap Growth Fund Inc,814101,144983244,0.0056,0.0
RDDT,2026-06-30,fund,iShares Trust-iShares Russell Mid-Cap Growth ETF,783440,139522826,0.0054,-0.0892
RDDT,2026-03-31,fund,JPMorgan Trust II-JPMorgan Mid Cap Growth Fund,727716,129598939,0.005,-0.21079999
NFLX,2026-06-30,institution,Blackrock Inc.,348770600,27259911373,0.0838,0.0073
NFLX,2026-06-30,institution,Vanguard Capital Management LLC,275026936,21496106324,0.066,0.0023
NFLX,2026-06-30,institution,State Street Corporation,180129582,14078928788,0.0433,0.0494
NFLX,2026-06-30,institution,"FMR, LLC",135937268,10624857364,0.0326,-0.33580002
NFLX,2026-03-31,institution,Invesco Ltd.,131460127,10274924007,0.031600002,-0.0519
NFLX,2026-06-30,institution,"Geode Capital Management, LLC",110312736,8622043849,0.026500002,0.0655
NFLX,2026-06-30,institution,Morgan Stanley,99723374,7794379277,0.0239,0.0070999996
NFLX,2026-03-31,institution,Price (T.Rowe) Associates Inc,99031792,7740325225,0.0238,0.1507
NFLX,2026-06-30,institution,Capital World Investors,87336163,6826194819,0.021,-0.1187
NFLX,2026-06-30,institution,Vanguard Portfolio Management LLC,75056512,5866417252,0.018,-0.0045
NFLX,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,134076984,10479457560,0.0322,0.0068
NFLX,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,107289278,8385730361,0.025799999,0.0041
NFLX,2026-06-30,fund,"Invesco QQQ Trust, Series 1",89383412,6986207809,0.0215,-0.023
NFLX,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,58105068,4541492327,0.0139999995,0.044499997
NFLX,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,54017408,4222000807,0.012999999,-0.00029999999
NFLX,2026-06-30,fund,Growth Fund of America,52244333,4083417258,0.0125,-0.0602
NFLX,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,50857573,3975028091,0.012200001,-0.001
NFLX,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,44894815,3508978904,0.0108,0.0015
NFLX,2026-03-31,fund,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,23806080,1860683299,0.0057,-0.021
